(.venv) (base) jatinkulkarni@Jatins-MacBook-Pro mod4-jatinkulkarni % python project/run_mnist_multiclass.py
Epoch 8 loss 0.08703280605061042 valid acc 16/16
Epoch 8 loss 0.7224829140050516 valid acc 16/16
Epoch 8 loss 0.28281111847433105 valid acc 16/16
Epoch 8 loss 0.5328793056029756 valid acc 16/16
Epoch 8 loss 0.6186080229578201 valid acc 15/16
Epoch 8 loss 0.3624330253501093 valid acc 16/16
Epoch 8 loss 0.25711744698227734 valid acc 16/16
Epoch 8 loss 0.28810159231803795 valid acc 14/16
Epoch 8 loss 0.6440790122295514 valid acc 15/16
Epoch 8 loss 0.42298638523379334 valid acc 15/16
Epoch 8 loss 0.8101077563020738 valid acc 15/16
Epoch 8 loss 0.7826966696214346 valid acc 15/16
Epoch 8 loss 0.677070747292569 valid acc 15/16
Epoch 8 loss 0.7461780688663796 valid acc 16/16
Epoch 8 loss 0.6323529439206049 valid acc 16/16
Epoch 9 loss 0.00777397225331366 valid acc 15/16
Epoch 9 loss 0.5123730922731631 valid acc 15/16
Epoch 9 loss 0.3569987628774213 valid acc 16/16
Epoch 9 loss 0.3085245129678921 valid acc 15/16
Epoch 9 loss 0.05056360639720855 valid acc 16/16
Epoch 9 loss 0.43910881792066603 valid acc 15/16
Epoch 9 loss 0.7268891835105336 valid acc 15/16
Epoch 9 loss 0.9543234837307875 valid acc 15/16
Epoch 9 loss 0.18876672051857069 valid acc 16/16
Epoch 9 loss 0.5155375219905449 valid acc 16/16
Epoch 9 loss 0.5809156767857764 valid acc 16/16
Epoch 9 loss 0.4755007770528983 valid acc 16/16
Epoch 9 loss 0.26556200591545553 valid acc 16/16
Epoch 9 loss 1.322544095693937 valid acc 15/16
Epoch 9 loss 0.9900292480388744 valid acc 15/16
Epoch 9 loss 0.7341156398342421 valid acc 16/16
Epoch 9 loss 0.9859814921456902 valid acc 16/16
Epoch 9 loss 0.4620859286799725 valid acc 16/16
Epoch 9 loss 1.1456786215585386 valid acc 15/16
Epoch 9 loss 0.5150286789518864 valid acc 15/16
Epoch 9 loss 0.4658655246698076 valid acc 15/16
Epoch 9 loss 0.47654600260313895 valid acc 15/16
Epoch 9 loss 0.1680948587279203 valid acc 15/16
Epoch 9 loss 0.7389216618288417 valid acc 14/16
Epoch 9 loss 0.17390212717847572 valid acc 15/16
Epoch 9 loss 0.43066007825095126 valid acc 15/16
Epoch 9 loss 0.363665887980303 valid acc 14/16
Epoch 9 loss 0.28940249989052313 valid acc 14/16
Epoch 9 loss 0.4753633819634566 valid acc 14/16
Epoch 9 loss 0.12993753669401867 valid acc 14/16
Epoch 9 loss 0.5109618858273378 valid acc 14/16
Epoch 9 loss 0.45205222714396337 valid acc 15/16
Epoch 9 loss 0.8734786811988475 valid acc 15/16
Epoch 9 loss 0.6397851993874473 valid acc 15/16
Epoch 9 loss 0.8374448498672442 valid acc 15/16
Epoch 9 loss 0.5184754127875867 valid acc 16/16
Epoch 9 loss 0.45777495172565685 valid acc 15/16
Epoch 9 loss 0.3111025704579633 valid acc 15/16
Epoch 9 loss 1.3195948514381433 valid acc 16/16
Epoch 9 loss 0.3606044202804878 valid acc 16/16
Epoch 9 loss 0.1840316230995294 valid acc 14/16
Epoch 9 loss 0.7658425242908041 valid acc 14/16
Epoch 9 loss 0.45939238947778366 valid acc 15/16
Epoch 9 loss 0.47005094236611167 valid acc 14/16
Epoch 9 loss 1.1639555046501275 valid acc 14/16
Epoch 9 loss 0.23756200120301052 valid acc 15/16
Epoch 9 loss 0.8475328282376482 valid acc 16/16
Epoch 9 loss 0.7094455666497964 valid acc 16/16
Epoch 9 loss 0.3304435535337226 valid acc 14/16
Epoch 9 loss 0.7578200191303424 valid acc 16/16
Epoch 9 loss 0.17518064317818824 valid acc 16/16
Epoch 9 loss 1.1368202526967954 valid acc 16/16
Epoch 9 loss 1.197952367921282 valid acc 16/16
Epoch 9 loss 0.21180644686398778 valid acc 16/16
Epoch 9 loss 0.6331992129833796 valid acc 16/16
Epoch 9 loss 0.5747848333372759 valid acc 15/16
Epoch 9 loss 0.4583986792623216 valid acc 16/16
Epoch 9 loss 0.30800103344778607 valid acc 16/16
Epoch 9 loss 0.7716495677434274 valid acc 16/16
Epoch 9 loss 0.43654440850891574 valid acc 16/16
Epoch 9 loss 0.20551721843533813 valid acc 15/16
Epoch 9 loss 0.5432813029015454 valid acc 16/16
Epoch 9 loss 0.705230589163251 valid acc 15/16
Epoch 10 loss 0.0020429506922492948 valid acc 16/16
Epoch 10 loss 0.829356929494417 valid acc 15/16
Epoch 10 loss 1.1882392220275566 valid acc 14/16
Epoch 10 loss 0.25013795190332827 valid acc 14/16
Epoch 10 loss 0.4542461095706571 valid acc 16/16
Epoch 10 loss 0.12080107507878599 valid acc 14/16
Epoch 10 loss 1.1463633689937702 valid acc 15/16
Epoch 10 loss 0.6052204499401299 valid acc 15/16
Epoch 10 loss 0.8117771158799904 valid acc 16/16
Epoch 10 loss 0.3309307715362597 valid acc 15/16
Epoch 10 loss 0.6643843478446694 valid acc 16/16
Epoch 10 loss 0.7594821684001958 valid acc 16/16
Epoch 10 loss 1.3085547369255803 valid acc 16/16
Epoch 10 loss 0.5837472806565127 valid acc 15/16
Epoch 10 loss 0.6111858616481918 valid acc 15/16
Epoch 10 loss 0.5382258306996235 valid acc 15/16
Epoch 10 loss 0.7733059098137768 valid acc 15/16
Epoch 10 loss 0.4364278126994848 valid acc 15/16
Epoch 10 loss 0.8721320233360517 valid acc 14/16
Epoch 10 loss 0.5782733122154332 valid acc 15/16
Epoch 10 loss 0.3456609406382323 valid acc 14/16
Epoch 10 loss 0.12310066591603597 valid acc 15/16
Epoch 10 loss 0.09912753382605896 valid acc 15/16
Epoch 10 loss 0.4732868071361122 valid acc 15/16
Epoch 10 loss 0.2693605659495413 valid acc 15/16
Epoch 10 loss 0.6449236485772052 valid acc 15/16
Epoch 10 loss 0.3726221275423258 valid acc 15/16
Epoch 10 loss 0.32504660942344943 valid acc 15/16
Epoch 10 loss 0.2793442417424078 valid acc 16/16
Epoch 10 loss 0.09092923230519684 valid acc 16/16
Epoch 10 loss 0.607328197531988 valid acc 15/16
Epoch 10 loss 0.2899426125180945 valid acc 15/16
Epoch 10 loss 0.10531695569238197 valid acc 14/16
Epoch 10 loss 0.311809101571129 valid acc 15/16
Epoch 10 loss 0.5174542054699596 valid acc 15/16
Epoch 10 loss 0.22184085110961352 valid acc 16/16
Epoch 10 loss 0.43390184245489016 valid acc 16/16
Epoch 10 loss 0.5846016746052586 valid acc 16/16
Epoch 10 loss 0.1648409267548938 valid acc 15/16
Epoch 10 loss 0.37033938135796657 valid acc 16/16
Epoch 10 loss 0.09110420268267372 valid acc 15/16
Epoch 10 loss 0.9066316096690227 valid acc 16/16
Epoch 10 loss 0.4868564945982309 valid acc 16/16
Epoch 10 loss 0.2266362469852842 valid acc 16/16
Epoch 10 loss 0.5208739885673345 valid acc 16/16
Epoch 10 loss 0.17263673050775621 valid acc 16/16
Epoch 10 loss 0.9204564128741387 valid acc 16/16
Epoch 10 loss 0.8952938998640033 valid acc 16/16
Epoch 10 loss 0.2581020755662081 valid acc 16/16
Epoch 10 loss 0.5459146999324165 valid acc 16/16
Epoch 10 loss 0.6160961304139294 valid acc 14/16
Epoch 10 loss 0.3989099311325648 valid acc 16/16
Epoch 10 loss 0.8226744734626885 valid acc 16/16
Epoch 10 loss 0.33081598430023895 valid acc 16/16
Epoch 10 loss 0.37120114050962805 valid acc 16/16
Epoch 10 loss 0.24145872706007213 valid acc 16/16
Epoch 10 loss 0.3205672561352646 valid acc 16/16
Epoch 10 loss 0.3990021607077131 valid acc 15/16
Epoch 10 loss 0.7670316598634935 valid acc 15/16
Epoch 10 loss 0.5953737771950416 valid acc 16/16
Epoch 10 loss 0.1887322670161669 valid acc 15/16
Epoch 10 loss 0.1410254182322135 valid acc 16/16
Epoch 10 loss 0.8356810305281696 valid acc 16/16
Epoch 11 loss 0.025566971777193928 valid acc 16/16
Epoch 11 loss 0.8515006953197176 valid acc 15/16
Epoch 11 loss 0.9372948943559632 valid acc 14/16
Epoch 11 loss 0.6062345077839875 valid acc 15/16
Epoch 11 loss 0.14535201284817392 valid acc 14/16
Epoch 11 loss 0.2842268461701879 valid acc 15/16
Epoch 11 loss 0.5250431238965532 valid acc 15/16
Epoch 11 loss 0.6956566291869424 valid acc 15/16
Epoch 11 loss 0.4482306345365231 valid acc 16/16
Epoch 11 loss 0.35038084057792246 valid acc 16/16
Epoch 11 loss 0.508870229080098 valid acc 15/16
Epoch 11 loss 1.1241725623362386 valid acc 16/16
Epoch 11 loss 0.49470905227487116 valid acc 15/16
Epoch 11 loss 1.3542141050991974 valid acc 16/16
Epoch 11 loss 0.42899147942281696 valid acc 15/16
Epoch 11 loss 0.8487887864544921 valid acc 15/16
Epoch 11 loss 0.5454281572695172 valid acc 15/16
Epoch 11 loss 1.3641595706710155 valid acc 16/16
Epoch 11 loss 1.5298279724559096 valid acc 15/16
Epoch 11 loss 0.5900074712573673 valid acc 13/16
Epoch 11 loss 0.4414675581792318 valid acc 13/16
Epoch 11 loss 0.489889354187162 valid acc 16/16
Epoch 11 loss 0.5512969790136542 valid acc 14/16
Epoch 11 loss 0.18023583868276682 valid acc 15/16
Epoch 11 loss 0.04634264658060176 valid acc 15/16
Epoch 11 loss 0.5960701672901831 valid acc 15/16
Epoch 11 loss 0.5125307777424027 valid acc 16/16
Epoch 11 loss 0.5512296575646638 valid acc 15/16
Epoch 11 loss 0.49909245677349123 valid acc 14/16
Epoch 11 loss 0.25865032981084063 valid acc 15/16
Epoch 11 loss 0.19529677165252737 valid acc 15/16
Epoch 11 loss 0.5040492316531139 valid acc 15/16
Epoch 11 loss 0.22199832922643603 valid acc 15/16
Epoch 11 loss 0.5955883873465257 valid acc 15/16
Epoch 11 loss 0.48933454533362286 valid acc 15/16
Epoch 11 loss 0.2921236869738415 valid acc 15/16
Epoch 11 loss 0.09627201576734094 valid acc 14/16
Epoch 11 loss 0.3929772581983169 valid acc 16/16
Epoch 11 loss 0.18568962358654437 valid acc 16/16
Epoch 11 loss 0.19941400210985644 valid acc 15/16
Epoch 11 loss 0.08903285205408834 valid acc 15/16
Epoch 11 loss 0.36456418218194364 valid acc 15/16
Epoch 11 loss 1.0837035492657374 valid acc 15/16
Epoch 11 loss 0.13497134540425834 valid acc 15/16
Epoch 11 loss 0.7937933034958581 valid acc 16/16
Epoch 11 loss 0.1289666376128774 valid acc 16/16
Epoch 11 loss 0.4466632727578149 valid acc 15/16
Epoch 11 loss 0.43342045720021055 valid acc 16/16
Epoch 11 loss 0.4952765631977446 valid acc 16/16
Epoch 11 loss 0.8793660639406509 valid acc 15/16
Epoch 11 loss 0.3873987659874737 valid acc 16/16
Epoch 11 loss 0.37427576371747595 valid acc 16/16
Epoch 11 loss 0.78909542196972 valid acc 16/16
Epoch 11 loss 0.13463298046100977 valid acc 16/16
Epoch 11 loss 0.3719983571647216 valid acc 16/16
Epoch 11 loss 0.156801249644846 valid acc 16/16
Epoch 11 loss 0.21304569708876975 valid acc 16/16
Epoch 11 loss 0.16490701228077911 valid acc 15/16
Epoch 11 loss 0.23805687266114556 valid acc 16/16
Epoch 11 loss 0.2510111800027793 valid acc 16/16
Epoch 11 loss 0.7979874064162673 valid acc 16/16
Epoch 11 loss 0.3339748381305238 valid acc 16/16
Epoch 11 loss 0.3969709895183553 valid acc 15/16
Epoch 12 loss 0.002495510652841725 valid acc 15/16
Epoch 12 loss 0.44341233639116284 valid acc 16/16
Epoch 12 loss 0.3636072014176854 valid acc 14/16
Epoch 12 loss 0.2532426477414238 valid acc 15/16
Epoch 12 loss 0.10616675679288115 valid acc 14/16
Epoch 12 loss 0.06859602066472678 valid acc 15/16
Epoch 12 loss 0.6100016868162567 valid acc 14/16
Epoch 12 loss 0.6585382110582786 valid acc 14/16
Epoch 12 loss 0.21435290652731154 valid acc 16/16
Epoch 12 loss 0.43001005139853543 valid acc 15/16
Epoch 12 loss 0.20983076696059802 valid acc 15/16
Epoch 12 loss 0.387962106995553 valid acc 14/16
Epoch 12 loss 0.803082456257898 valid acc 16/16
Epoch 12 loss 0.7226688213337902 valid acc 15/16
Epoch 12 loss 0.5870732765365574 valid acc 16/16
Epoch 12 loss 0.1792733362508117 valid acc 15/16
Epoch 12 loss 0.24760605886555917 valid acc 15/16
Epoch 12 loss 0.41571445440913357 valid acc 14/16
Epoch 12 loss 0.2923399880719726 valid acc 15/16
Epoch 12 loss 0.6438092648457359 valid acc 15/16
Epoch 12 loss 1.1875833474328525 valid acc 15/16
Epoch 12 loss 0.14541189386692188 valid acc 14/16
Epoch 12 loss 0.3188464830728754 valid acc 12/16
Epoch 12 loss 0.4383252170566685 valid acc 14/16
Epoch 12 loss 0.19291791022988808 valid acc 15/16
Epoch 12 loss 0.5040982848946006 valid acc 16/16
Epoch 12 loss 0.28510494108045675 valid acc 15/16
Epoch 12 loss 0.5176769133057315 valid acc 16/16
Epoch 12 loss 0.3521481335330285 valid acc 14/16
Epoch 12 loss 0.16975622849636687 valid acc 15/16
Epoch 12 loss 0.4540924209128509 valid acc 16/16
Epoch 12 loss 0.2675677546333721 valid acc 13/16
Epoch 12 loss 0.5840426631388262 valid acc 15/16
Epoch 12 loss 0.7494975844334235 valid acc 15/16
Epoch 12 loss 1.1667791135065828 valid acc 15/16
Epoch 12 loss 0.5194193293259246 valid acc 15/16
Epoch 12 loss 0.4758591566109472 valid acc 14/16
Epoch 12 loss 0.13558900605947297 valid acc 16/16
Epoch 12 loss 0.4374687540179225 valid acc 15/16
Epoch 12 loss 0.30781985180161564 valid acc 15/16
Epoch 12 loss 0.37190073660872647 valid acc 16/16
Epoch 12 loss 0.35308747834261645 valid acc 16/16
Epoch 12 loss 0.13385849730216304 valid acc 14/16
Epoch 12 loss 0.09266465830051179 valid acc 16/16
Epoch 12 loss 0.3669845361451336 valid acc 15/16
Epoch 12 loss 0.34612992556693145 valid acc 16/16
Epoch 12 loss 0.8699163605659324 valid acc 15/16
Epoch 12 loss 0.5923156814534132 valid acc 16/16
Epoch 12 loss 0.29267017774250387 valid acc 15/16
Epoch 12 loss 0.5070398070196243 valid acc 15/16
Epoch 12 loss 0.035702020182008326 valid acc 15/16
Epoch 12 loss 0.6171120174342943 valid acc 15/16
Epoch 12 loss 0.8879034537964845 valid acc 16/16
Epoch 12 loss 0.33148906748699913 valid acc 16/16
Epoch 12 loss 0.22454748790975051 valid acc 16/16
Epoch 12 loss 0.6589429210065235 valid acc 15/16
Epoch 12 loss 0.4987449796286726 valid acc 14/16
Epoch 12 loss 0.5287613069223916 valid acc 15/16
Epoch 12 loss 0.26222577935486435 valid acc 14/16
Epoch 12 loss 0.48310419204435323 valid acc 14/16
Epoch 12 loss 0.2063320395726384 valid acc 16/16
Epoch 12 loss 0.12921901490781726 valid acc 16/16
Epoch 12 loss 0.5849859232702732 valid acc 15/16
Epoch 13 loss 0.00047957544213152723 valid acc 15/16
Epoch 13 loss 0.8142164003427566 valid acc 15/16
Epoch 13 loss 0.4876360735003831 valid acc 15/16
Epoch 13 loss 0.3347443678443393 valid acc 15/16
Epoch 13 loss 0.32486462081203565 valid acc 15/16
Epoch 13 loss 0.22730765339060802 valid acc 15/16
Epoch 13 loss 0.2922185678658411 valid acc 15/16
Epoch 13 loss 0.3856968656901608 valid acc 15/16
Epoch 13 loss 0.4027019446872931 valid acc 15/16
Epoch 13 loss 0.29405815505997746 valid acc 15/16
Epoch 13 loss 0.8468863408073095 valid acc 15/16
Epoch 13 loss 0.47008465278296674 valid acc 16/16
Epoch 13 loss 0.5315747496444088 valid acc 16/16
Epoch 13 loss 0.14335922692563435 valid acc 15/16
Epoch 13 loss 0.6422831979407451 valid acc 16/16
Epoch 13 loss 0.35229982933473075 valid acc 15/16
Epoch 13 loss 0.5796104376481911 valid acc 16/16
Epoch 13 loss 0.1631778988362046 valid acc 15/16
Epoch 13 loss 0.5538079134357955 valid acc 14/16
Epoch 13 loss 0.20830813372234383 valid acc 16/16
Epoch 13 loss 0.7219443135490458 valid acc 15/16
Epoch 13 loss 0.20382776785696158 valid acc 14/16
Epoch 13 loss 0.13331989123597981 valid acc 15/16
Epoch 13 loss 0.3007490284298146 valid acc 16/16
Epoch 13 loss 0.3069406898206012 valid acc 14/16
Epoch 13 loss 0.31517715580068173 valid acc 14/16
Epoch 13 loss 0.05968188075199914 valid acc 15/16
Epoch 13 loss 0.4662594565926353 valid acc 14/16
Epoch 13 loss 0.2821525328629297 valid acc 15/16
Epoch 13 loss 0.05379555147789739 valid acc 15/16
Epoch 13 loss 0.1411212323585512 valid acc 15/16
Epoch 13 loss 0.5880488630527613 valid acc 15/16
Epoch 13 loss 0.21244705130625463 valid acc 15/16
Epoch 13 loss 0.37466280981381894 valid acc 14/16
Epoch 13 loss 0.4399220318552695 valid acc 15/16
Epoch 13 loss 0.3088014842968463 valid acc 16/16
Epoch 13 loss 0.10176875668296158 valid acc 15/16
Epoch 13 loss 0.2565845356721217 valid acc 15/16
Epoch 13 loss 0.788092225026651 valid acc 15/16
Epoch 13 loss 0.06529301492201015 valid acc 14/16
Epoch 13 loss 0.1414703784393301 valid acc 15/16
Epoch 13 loss 0.4588945847967421 valid acc 15/16
Epoch 13 loss 0.2871325661601929 valid acc 15/16
Epoch 13 loss 0.15054934833434855 valid acc 15/16
Epoch 13 loss 0.3361249276615549 valid acc 15/16
Epoch 13 loss 0.03123268587092006 valid acc 16/16
Epoch 13 loss 0.3877899866509039 valid acc 15/16
Epoch 13 loss 0.8565960957932068 valid acc 15/16
Epoch 13 loss 0.3837102284816611 valid acc 16/16
Epoch 13 loss 0.37566160327804743 valid acc 14/16
Epoch 13 loss 0.15476389126840803 valid acc 15/16
Epoch 13 loss 0.6405520726845403 valid acc 15/16
Epoch 13 loss 0.3410741582566698 valid acc 15/16
Epoch 13 loss 0.02472093753801531 valid acc 15/16
Epoch 13 loss 0.6439159504767243 valid acc 16/16
Epoch 13 loss 0.03950125433808088 valid acc 16/16
Epoch 13 loss 0.0950776353099098 valid acc 16/16
Epoch 13 loss 0.08412942219005833 valid acc 16/16
Epoch 13 loss 0.46600384672447415 valid acc 14/16
Epoch 13 loss 0.31241753601228156 valid acc 16/16
Epoch 13 loss 0.19143215468044059 valid acc 16/16
Epoch 13 loss 0.053109219674304854 valid acc 14/16
Epoch 13 loss 0.5723453702154927 valid acc 16/16
Epoch 14 loss 0.006206623016492792 valid acc 15/16
Epoch 14 loss 0.28619699316687597 valid acc 16/16
Epoch 14 loss 0.5154494517430767 valid acc 14/16
Epoch 14 loss 0.40285506367084534 valid acc 15/16
Epoch 14 loss 0.29758397770321277 valid acc 15/16
Epoch 14 loss 0.45532329610161376 valid acc 16/16
Epoch 14 loss 0.43511560189010945 valid acc 12/16
Epoch 14 loss 0.5866008352304564 valid acc 15/16
Epoch 14 loss 0.9802364332559034 valid acc 15/16
Epoch 14 loss 0.631658526251891 valid acc 14/16
Epoch 14 loss 0.2550817259311181 valid acc 15/16
Epoch 14 loss 0.9110953339440417 valid acc 15/16
Epoch 14 loss 0.953869050563601 valid acc 14/16
Epoch 14 loss 0.3666155632642013 valid acc 14/16
Epoch 14 loss 0.29303415938758687 valid acc 16/16
Epoch 14 loss 0.5594270908459814 valid acc 14/16
Epoch 14 loss 0.34106990830993217 valid acc 13/16
Epoch 14 loss 0.2542583488193563 valid acc 15/16
Epoch 14 loss 0.5703467178688348 valid acc 15/16
Epoch 14 loss 0.18028794595682143 valid acc 15/16
Epoch 14 loss 0.8379608902673881 valid acc 14/16
Epoch 14 loss 0.23825305405831673 valid acc 15/16
Epoch 14 loss 0.12243509819953755 valid acc 15/16
Epoch 14 loss 0.18928377037376257 valid acc 14/16
Epoch 14 loss 0.6304122100303742 valid acc 15/16
Epoch 14 loss 0.28356216661883377 valid acc 15/16
Epoch 14 loss 0.40113199095399427 valid acc 14/16
Epoch 14 loss 0.19406728412520538 valid acc 15/16
Epoch 14 loss 0.3610827885060923 valid acc 15/16
Epoch 14 loss 0.1241408150161199 valid acc 14/16
Epoch 14 loss 0.2730691627465232 valid acc 15/16
Epoch 14 loss 0.36107872739290703 valid acc 14/16
Epoch 14 loss 0.28186847699021655 valid acc 15/16
Epoch 14 loss 0.4824432397075366 valid acc 14/16
Epoch 14 loss 0.3539835946242922 valid acc 15/16
Epoch 14 loss 0.13908765007779111 valid acc 15/16
Epoch 14 loss 0.1262400414983314 valid acc 15/16
Epoch 14 loss 0.28046680925376855 valid acc 16/16
Epoch 14 loss 0.09518848991357154 valid acc 16/16
Epoch 14 loss 0.2743859455459388 valid acc 16/16
Epoch 14 loss 0.42320214815565727 valid acc 15/16
Epoch 14 loss 0.6588533253677634 valid acc 16/16
Epoch 14 loss 0.7652563006159026 valid acc 15/16
Epoch 14 loss 0.10285639845341726 valid acc 15/16
Epoch 14 loss 0.3732252748697624 valid acc 16/16
Epoch 14 loss 0.18767842170385157 valid acc 15/16
Epoch 14 loss 0.9056814773530348 valid acc 14/16
Epoch 14 loss 1.0045506233435788 valid acc 15/16
Epoch 14 loss 0.2692560586046455 valid acc 16/16
Epoch 14 loss 0.23252610864899134 valid acc 15/16
Epoch 14 loss 0.0857580267089566 valid acc 14/16
Epoch 14 loss 0.33106668419637897 valid acc 16/16
Epoch 14 loss 0.30970858457696065 valid acc 16/16
Epoch 14 loss 0.05408677064845992 valid acc 15/16
Epoch 14 loss 0.3192663224414599 valid acc 15/16
Epoch 14 loss 0.09012338035152756 valid acc 14/16
Epoch 14 loss 0.18973385523232741 valid acc 15/16
Epoch 14 loss 0.2627981495871551 valid acc 15/16
Epoch 14 loss 0.4596561078752594 valid acc 16/16
Epoch 14 loss 0.860567932436629 valid acc 15/16
Epoch 14 loss 0.2502941901499019 valid acc 13/16
Epoch 14 loss 0.22063522978039798 valid acc 16/16
Epoch 14 loss 0.2975661856160434 valid acc 16/16
Epoch 15 loss 0.010045210284692033 valid acc 14/16
Epoch 15 loss 0.20778684047859072 valid acc 16/16
Epoch 15 loss 0.3746852198122699 valid acc 14/16
Epoch 15 loss 0.7781759212355079 valid acc 15/16
Epoch 15 loss 0.26372813921227367 valid acc 15/16
Epoch 15 loss 0.08723976549730997 valid acc 16/16
Epoch 15 loss 1.2247971225826744 valid acc 15/16
Epoch 15 loss 0.7374314293895052 valid acc 15/16
Epoch 15 loss 0.3373998291623579 valid acc 16/16
Epoch 15 loss 0.16453714523304153 valid acc 16/16
Epoch 15 loss 0.3605316005369956 valid acc 15/16
Epoch 15 loss 0.881494190669915 valid acc 15/16
Epoch 15 loss 0.7061293337645791 valid acc 15/16
Epoch 15 loss 0.4568567986095091 valid acc 16/16
Epoch 15 loss 0.49848900211466063 valid acc 16/16
Epoch 15 loss 0.4165383280903706 valid acc 14/16
Epoch 15 loss 0.8171535203675291 valid acc 13/16
Epoch 15 loss 1.0745101849706058 valid acc 15/16
Epoch 15 loss 0.691823972269412 valid acc 15/16
Epoch 15 loss 0.34129880852162137 valid acc 15/16
Epoch 15 loss 0.3269307563186062 valid acc 15/16
Epoch 15 loss 0.14155384971379023 valid acc 16/16
Epoch 15 loss 0.15790106109599156 valid acc 16/16
Epoch 15 loss 0.3363563321709951 valid acc 15/16
Epoch 15 loss 0.09791021760928785 valid acc 14/16
Epoch 15 loss 0.2391566839260555 valid acc 15/16
Epoch 15 loss 0.14804094685926572 valid acc 15/16
Epoch 15 loss 0.07032831661590767 valid acc 15/16
Epoch 15 loss 0.21152942012471418 valid acc 15/16
Epoch 15 loss 0.5068037159003101 valid acc 15/16
Epoch 15 loss 0.7534572057705812 valid acc 14/16
Epoch 15 loss 0.16288272098888018 valid acc 13/16
Epoch 15 loss 0.2584117583849469 valid acc 13/16
Epoch 15 loss 0.7080107856046008 valid acc 14/16
Epoch 15 loss 0.9638981336067507 valid acc 15/16
Epoch 15 loss 0.4072786590250411 valid acc 15/16
Epoch 15 loss 0.50127153791893 valid acc 15/16
Epoch 15 loss 0.21782763594778762 valid acc 15/16
Epoch 15 loss 1.3798732169934564 valid acc 14/16
Epoch 15 loss 0.4257263256192769 valid acc 15/16
Epoch 15 loss 0.13233804305654545 valid acc 15/16
Epoch 15 loss 0.3411177172016613 valid acc 15/16
Epoch 15 loss 0.38258220009552246 valid acc 15/16
Epoch 15 loss 0.4482214262833619 valid acc 16/16
Epoch 15 loss 0.5871247795286589 valid acc 15/16
Epoch 15 loss 0.11276671462491152 valid acc 15/16
Epoch 15 loss 0.30553248147380246 valid acc 15/16
Epoch 15 loss 0.26977244579506504 valid acc 15/16
Epoch 15 loss 0.04981921708451261 valid acc 15/16
Epoch 15 loss 0.12752640129068715 valid acc 16/16
Epoch 15 loss 0.27819927065213546 valid acc 15/16
Epoch 15 loss 0.22720667885360754 valid acc 15/16
Epoch 15 loss 0.46554080824407956 valid acc 15/16
Epoch 15 loss 0.4351270105559357 valid acc 15/16
Epoch 15 loss 0.3579159691764665 valid acc 16/16
Epoch 15 loss 0.052540170144860995 valid acc 15/16
Epoch 15 loss 0.38265243527437065 valid acc 15/16
Epoch 15 loss 0.09432909963333234 valid acc 15/16
Epoch 15 loss 0.35960180063438174 valid acc 15/16
Epoch 15 loss 0.21472825025234002 valid acc 16/16
Epoch 15 loss 0.1230103316213539 valid acc 14/16
Epoch 15 loss 0.500588635708263 valid acc 14/16
Epoch 15 loss 0.29101532366475663 valid acc 16/16
Epoch 16 loss 0.0009799790377860746 valid acc 16/16
Epoch 16 loss 0.14708329613591853 valid acc 16/16
Epoch 16 loss 0.060745344606428636 valid acc 16/16
Epoch 16 loss 0.11271751888404727 valid acc 16/16
Epoch 16 loss 0.3855093951241476 valid acc 14/16
Epoch 16 loss 0.5291788904272643 valid acc 16/16
Epoch 16 loss 0.04526282174501962 valid acc 16/16
Epoch 16 loss 0.18124754161686799 valid acc 15/16
Epoch 16 loss 0.5447432778028214 valid acc 14/16
Epoch 16 loss 0.2004088605739106 valid acc 15/16
Epoch 16 loss 0.1809050708951735 valid acc 15/16
Epoch 16 loss 0.6720544697542368 valid acc 16/16
Epoch 16 loss 0.14273830111631153 valid acc 15/16
Epoch 16 loss 0.14497225936072855 valid acc 16/16
Epoch 16 loss 0.25330034544461383 valid acc 14/16
Epoch 16 loss 0.5533944207328443 valid acc 15/16
Epoch 16 loss 0.44259212521110647 valid acc 16/16
Epoch 16 loss 0.2266201348392422 valid acc 15/16
Epoch 16 loss 0.1437770960322041 valid acc 16/16
Epoch 16 loss 0.4975397058994072 valid acc 14/16
Epoch 16 loss 0.2122363170861583 valid acc 15/16
Epoch 16 loss 0.35616384951545565 valid acc 15/16
Epoch 16 loss 0.020682253367763526 valid acc 16/16
Epoch 16 loss 0.22520149577596868 valid acc 16/16
Epoch 16 loss 0.08044695172326269 valid acc 16/16
Epoch 16 loss 0.6300272373451206 valid acc 16/16
Epoch 16 loss 0.4616376866909915 valid acc 14/16
Epoch 16 loss 0.9265488979253598 valid acc 15/16
Epoch 16 loss 0.3137482977713609 valid acc 15/16
Epoch 16 loss 0.05252338373226495 valid acc 14/16
Epoch 16 loss 0.2792538412568116 valid acc 15/16
Epoch 16 loss 0.22994204286883113 valid acc 16/16
Epoch 16 loss 0.05948573631402561 valid acc 16/16
Epoch 16 loss 0.08942187942512583 valid acc 13/16
Epoch 16 loss 0.3182905521714451 valid acc 16/16
Epoch 16 loss 0.1428121015855512 valid acc 15/16
Epoch 16 loss 0.5058191724352457 valid acc 16/16
Epoch 16 loss 0.11905674832894868 valid acc 16/16
Epoch 16 loss 0.45614992049596126 valid acc 16/16
Epoch 16 loss 0.8935206675555928 valid acc 15/16
Epoch 16 loss 0.2596042922961836 valid acc 15/16
Epoch 16 loss 0.521366453335991 valid acc 15/16
